,ID,edad,meses,max_ant,ingreso,score,tipo_vivienda,zona,nivel,riesgo
1592,1865,24,135,0,1222,161,2,1.0,5,1
1593,1866,21,120,7,767,175,2,1.0,5,1
1594,1867,32,205,85,7000,204,2,1.0,5,1
1595,1868,55,378,9,2100,221,4,1.0,1,1
1596,1869,36,142,0,1900,204,4,4.0,2,1
1597,1870,33,146,0,760,194,2,1.0,5,1
1598,1871,51,123,0,1414,190,2,4.0,5,1
1599,1872,33,117,0,2003,211,4,4.0,5,1
1600,1873,34,136,6,2400,202,2,1.0,2,1
1601,1874,27,131,13,618,188,4,4.0,5,1
1602,1877,27,126,0,1673,232,4,4.0,2,1
1603,1878,28,201,0,5200,190,2,1.0,1,1
1604,1879,40,156,6,2500,200,2,3.0,2,1
1605,1880,40,146,0,1540,198,4,1.0,5,1
1606,1882,42,166,0,1400,212,2,1.0,4,1
1607,1883,35,166,6,4000,208,2,1.0,5,1
1608,1885,51,387,10,2150,216,4,1.0,5,1
1609,1886,42,132,30,9000,193,2,3.0,2,1
1610,1887,23,156,0,1197,156,2,3.0,5,1
1611,1888,32,134,37,9030,211,4,1.0,5,1
1612,1889,45,133,9,2227,197,2,1.0,5,1
1613,1890,37,111,8,3250,209,4,1.0,2,1
1614,1895,36,144,100,8667,175,2,3.0,2,1
1615,1898,52,152,0,2800,216,4,3.0,5,1
1616,1900,21,115,9,804,175,4,1.0,5,1
1617,1903,58,210,8,3024,211,2,1.0,2,1
1618,1904,59,102,8,2700,199,2,1.0,2,1
1619,1907,34,208,49,2200,175,2,1.0,5,1
1620,1909,39,157,15,4515,202,2,1.0,4,1
1621,1911,43,136,0,896,173,2,1.0,5,1
1622,1913,24,180,15,3200,206,2,1.0,5,1
1623,1914,39,123,23,2100,177,2,1.0,2,1
1624,1915,31,132,10,1211,177,2,3.0,5,1
1625,1920,31,164,10,2400,192,2,1.0,5,1
1626,1921,53,137,0,2000,185,2,1.0,5,1
1627,1923,24,127,0,2200,192,4,4.0,5,1
1628,1926,27,230,0,4191,186,2,4.0,5,1
1629,1927,25,125,0,1600,167,2,4.0,5,1
1630,1929,46,198,10,2500,197,2,1.0,5,1
1631,1937,29,138,0,656,175,2,1.0,5,1
1632,1938,21,129,0,800,156,2,1.0,5,1
1633,1939,25,145,0,2419,166,2,1.0,5,1
1634,1945,35,123,9,2055,209,2,1.0,2,1
1635,1949,32,122,0,796,194,2,3.0,1,1
1636,1956,29,124,0,743,175,2,1.0,5,1
1637,1957,33,132,0,1103,168,2,2.0,1,1
1638,1960,26,136,0,961,188,4,3.0,5,1
1639,1964,44,140,6,9000,216,4,1.0,5,1
1640,1965,41,113,6,677,180,2,1.0,5,1
1641,1966,32,114,7,1090,175,2,1.0,5,1
1642,1969,37,144,11,1655,201,4,1.0,5,1
1643,1970,26,144,0,960,188,4,1.0,3,1
1644,1971,27,127,0,781,171,2,3.0,1,1
1645,1972,38,136,7,1500,179,2,1.0,5,1
1646,1974,24,137,0,1150,175,2,3.0,5,1
1647,1975,41,330,0,3433,192,2,4.0,2,1
1648,1976,41,330,0,3433,192,2,4.0,2,1
1649,1977,41,119,17,14500,224,4,3.0,2,1
1650,1981,33,147,9,6452,199,2,1.0,5,1
1651,1984,27,182,0,1449,190,4,1.0,5,1
1652,1985,40,229,23,22158,214,2,1.0,2,1
1653,1991,32,119,8,950,175,2,1.0,5,1
1654,1992,31,135,4,2542,214,4,1.0,2,1
1655,1996,41,132,0,2220,197,2,3.0,5,1
1656,1997,35,134,17,600,194,2,1.0,5,1
1657,2001,24,133,18,642,175,4,4.0,5,1
1658,2002,57,304,0,20000,191,2,3.0,5,1
1659,2003,21,128,0,912,175,2,1.0,5,1
1660,2005,48,141,14,700,180,2,1.0,5,1
1661,2008,33,148,0,1600,175,2,2.0,5,1
1662,2011,24,134,12,2100,176,2,1.0,4,1
1663,2012,28,114,14,957,188,4,1.0,5,1
1664,2014,48,294,97,1700,204,4,3.0,5,1
1665,2015,41,117,0,1078,180,2,1.0,5,1
1666,2016,26,150,0,1800,174,2,4.0,5,1
1667,2018,38,210,28,3043,201,2,4.0,2,1
1668,2019,21,134,0,916,175,4,1.0,5,1
1669,2023,34,160,27,2100,196,2,1.0,2,1
1670,2024,44,176,0,1108,198,4,1.0,5,1
1671,2026,38,140,86,2900,202,2,1.0,2,1
1672,2027,57,115,0,1457,192,2,3.0,1,1
1673,2028,21,111,10,2100,190,2,1.0,4,1
1674,2029,36,176,18,3800,194,2,1.0,5,1
1675,2030,30,132,9,974,183,2,1.0,2,1
1676,2031,43,131,0,1947,204,4,3.0,5,1
1677,2032,22,123,0,902,134,2,3.0,1,1
1678,2033,37,158,12,2458,208,2,1.0,2,1
1679,2034,31,133,0,2123,180,2,1.0,5,1
1680,2035,47,209,79,24765,187,2,3.0,2,1
1681,2036,23,108,0,2100,153,2,3.0,5,1
1682,2040,34,127,0,1109,177,2,1.0,5,1
1683,2043,28,155,0,4000,195,2,5.0,2,1
1684,2045,28,153,6,2048,181,2,1.0,2,1
1685,2046,46,143,35,16836,212,4,1.0,2,1
1686,2050,53,277,0,12000,205,2,1.0,2,1
1687,2051,30,135,0,3541,193,2,1.0,2,1
1688,2052,30,135,0,3541,193,2,1.0,2,1
1689,2055,23,129,0,770,156,2,1.0,5,1
1690,2056,23,127,0,1200,149,2,3.0,5,1
1691,2061,24,123,0,961,175,4,2.0,5,1
1692,2063,41,195,13,1200,187,2,1.0,2,1
1693,2064,40,162,0,2600,224,2,1.0,2,1
1694,2066,36,152,45,23500,221,4,3.0,2,1
1695,2067,28,175,5,2670,192,2,3.0,5,1
1696,2069,36,143,0,669,215,4,1.0,5,1
1697,2072,22,131,0,853,156,2,1.0,5,1
1698,2078,41,122,0,1122,194,4,4.0,5,1
1699,2079,28,141,0,1017,169,2,1.0,5,1
1700,2080,32,111,18,2393,204,2,2.0,5,1
1701,2081,25,150,9,3390,205,4,3.0,5,1
1702,2082,38,150,6,2601,225,4,1.0,5,1
1703,2083,20,164,24,2500,174,2,1.0,2,1
1704,2085,25,169,12,700,147,2,3.0,5,1
1705,2089,22,139,12,2100,199,4,1.0,4,1
1706,2094,23,164,0,1063,167,2,1.0,2,1
1707,2096,34,137,0,1800,194,4,4.0,5,1
1708,2097,40,140,0,1150,199,4,1.0,5,1
1709,2099,33,125,0,1356,194,2,1.0,5,1
1710,2100,28,282,11,1100,192,4,5.0,5,1
1711,2101,29,131,0,980,168,2,1.0,5,1
1712,2102,29,210,16,2100,186,2,1.0,5,1
1713,2106,25,116,0,985,162,2,4.0,5,1
1714,2110,24,179,0,1034,156,2,1.0,5,1
1715,2112,40,200,87,2100,230,4,1.0,5,1
1716,2113,32,161,6,1200,175,2,1.0,5,1
1717,2115,35,167,0,1180,178,2,3.0,5,1
1718,2116,21,161,8,4200,156,2,1.0,2,1
1719,2119,24,125,0,800,159,2,1.0,2,1
1720,2120,27,121,0,1084,169,2,3.0,5,1
1721,2126,27,154,13,2000,181,2,5.0,2,1
1722,2127,59,136,0,810,213,4,4.0,5,1
1723,2128,37,174,0,6464,238,4,1.0,2,1
1724,2129,29,149,12,2400,200,2,1.0,2,1
1725,2130,29,110,33,6106,193,2,1.0,2,1
1726,2132,30,137,0,1400,185,2,1.0,2,1
1727,2133,32,170,6,1242,218,4,3.0,2,1
1728,2134,32,129,6,2050,188,2,1.0,2,1
1729,2135,32,133,29,1600,180,2,1.0,5,1
1730,2137,47,438,99,3000,185,2,1.0,2,1
1731,2138,26,158,3,618,169,2,3.0,5,1
1732,2141,25,172,6,1280,181,2,1.0,5,1
1733,2143,36,270,20,4000,177,2,1.0,2,1
1734,2145,39,306,0,2500,201,4,1.0,2,1
1735,2147,35,246,39,1400,179,2,1.0,5,1
1736,2149,32,187,23,7800,203,4,3.0,2,1
1737,2150,21,161,0,10000,173,2,5.0,5,1
1738,2151,31,122,10,1699,178,2,1.0,5,1
1739,2152,51,130,36,2550,205,2,3.0,2,1
1740,2154,31,150,0,1400,182,2,1.0,5,1
1741,2155,24,115,0,700,159,2,1.0,2,1
1742,2157,30,147,0,790,213,2,1.0,5,1
1743,2158,23,146,0,750,178,2,1.0,4,1
1744,2160,38,131,7,806,157,2,1.0,5,1
1745,2165,23,123,0,900,156,2,1.0,5,1
1746,2166,33,140,0,689,173,2,3.0,1,1
1747,2167,22,130,0,700,159,2,1.0,2,1
1748,2168,30,180,13,715,175,2,1.0,5,1
1749,2169,27,166,44,1350,173,2,1.0,5,1
1750,2170,22,155,0,750,175,2,1.0,5,1
1751,2175,34,128,0,2200,185,2,1.0,1,1
1752,2176,34,126,0,606,175,2,1.0,5,1
1753,2177,32,122,0,700,175,2,1.0,5,1
1754,2181,34,144,0,3000,194,2,3.0,5,1
1755,2182,24,163,12,890,156,2,1.0,5,1
1756,2183,35,157,18,30000,202,2,3.0,2,1
1757,2185,27,123,0,1045,170,3,1.0,5,1
1758,2188,38,310,63,20000,216,4,1.0,2,1
1759,2190,38,157,0,1800,182,2,3.0,5,1
1760,2194,39,205,0,2500,194,2,3.0,5,1
1761,2195,39,126,43,2400,186,2,1.0,5,1
1762,2196,22,110,0,698,188,2,1.0,2,1
1763,2197,25,131,8,2200,194,2,1.0,2,1
1764,2198,43,202,28,1710,183,2,3.0,5,1
1765,2204,41,228,64,2500,224,4,1.0,2,1
1766,2207,32,127,0,741,175,2,3.0,5,1
1767,2209,26,127,0,1733,182,2,4.0,2,1
1768,2210,59,187,10,1750,218,4,3.0,5,1
1769,2213,70,155,7,2832,212,2,1.0,5,1
1770,2214,23,164,20,2100,164,2,3.0,2,1
1771,2215,31,142,9,2270,195,2,1.0,2,1
1772,2217,25,126,0,799,170,3,1.0,5,1
1773,2220,60,221,0,1671,176,2,1.0,1,1
1774,2221,32,150,8,1538,191,2,2.0,5,1
1775,2222,37,119,0,2327,209,2,1.0,2,1
1776,2223,23,153,0,753,175,4,1.0,5,1
1777,2224,29,162,13,2885,195,2,1.0,2,1
1778,2225,48,137,0,2734,224,4,4.0,2,1
1779,2229,26,143,5,3550,201,2,1.0,2,1
1780,2231,38,224,0,15000,158,2,3.0,1,1
1781,2232,30,143,0,4800,182,2,3.0,5,1
1782,2237,48,163,0,1800,158,2,2.0,5,1
1783,2239,26,106,7,800,191,2,1.0,2,1
1784,2241,29,171,0,800,195,2,1.0,4,1
1785,2242,29,139,8,791,175,2,1.0,5,1
1786,2243,39,280,0,1900,180,2,1.0,1,1
1787,2245,48,156,0,2000,188,2,1.0,2,1
1788,2246,21,113,0,887,175,4,1.0,5,1
1789,2249,35,137,14,1200,176,2,1.0,5,1
1790,2250,39,166,0,839,177,2,1.0,5,1
1791,2251,21,135,0,806,158,2,1.0,5,1
1792,2253,64,240,0,1930,199,2,1.0,5,1
1793,2255,26,154,0,1378,188,2,1.0,5,1
1794,2256,27,155,0,1800,174,2,4.0,5,1
1795,2257,61,166,0,1980,199,2,3.0,5,1
1796,2259,38,231,0,5000,167,2,3.0,2,1
1797,2260,27,132,0,2500,194,2,4.0,2,1
1798,2265,31,145,6,2200,188,2,1.0,2,1
1799,2266,45,411,0,1600,185,2,3.0,5,1
1800,2268,24,174,9,2500,195,2,5.0,2,1
1801,2271,40,155,0,1967,179,2,3.0,5,1
1802,2272,31,135,0,1529,173,2,4.0,5,1
1803,2273,33,164,6,4001,225,2,1.0,2,1
1804,2275,22,149,18,1913,168,2,1.0,2,1
1805,2278,31,125,0,839,194,2,1.0,5,1
1806,2279,27,147,0,1294,201,2,1.0,2,1
1807,2280,54,114,6,2500,219,2,1.0,2,1
1808,2281,26,145,0,1537,190,4,1.0,5,1
1809,2283,34,157,0,5635,221,4,3.0,2,1
1810,2284,33,330,0,1600,181,2,1.0,1,1
1811,2286,21,138,0,900,175,2,1.0,5,1
1812,2287,24,118,0,1208,156,2,1.0,5,1
1813,2288,27,123,9,800,169,2,1.0,5,1
1814,2289,39,131,0,708,215,4,3.0,5,1
1815,2296,24,150,0,1200,156,2,1.0,5,1
1816,2297,42,167,17,1300,180,2,4.0,5,1
1817,2301,25,179,30,899,186,2,1.0,1,1
1818,2302,38,166,0,893,196,2,1.0,5,1
1819,2303,31,133,4,1500,199,2,1.0,4,1
1820,2304,26,130,20,850,188,2,1.0,5,1
1821,2305,31,108,0,734,175,2,1.0,5,1
1822,2307,32,127,0,782,194,4,1.0,5,1
1823,2308,51,234,12,2860,170,2,1.0,4,1
1824,2311,36,240,0,1400,179,2,1.0,5,1
1825,2312,23,132,0,1445,156,2,3.0,5,1
1826,2313,45,210,5,6600,212,2,1.0,4,1
1827,2314,32,169,20,1000,181,2,1.0,1,1
1828,2320,32,249,20,600,194,2,1.0,5,1
1829,2321,30,210,0,30000,197,2,3.0,1,1
1830,2329,24,116,0,900,188,4,1.0,5,1
1831,2332,29,140,19,4000,200,2,1.0,2,1
1832,2333,29,135,6,752,176,3,3.0,5,1
1833,2338,32,146,10,3500,195,2,1.0,2,1
1834,2342,27,170,15,2545,180,2,3.0,2,1
1835,2345,49,150,0,1041,218,4,3.0,5,1
1836,2346,45,161,6,26558,236,4,1.0,2,1
1837,2348,52,124,0,3081,198,3,1.0,5,1
1838,2352,46,121,10,4800,205,2,1.0,2,1
1839,2353,29,143,9,1200,168,2,1.0,5,1
1840,2354,30,177,0,1019,175,2,3.0,5,1
1841,2355,28,112,13,2050,188,2,1.0,2,1
1842,2357,33,181,45,994,173,2,3.0,2,1
1843,2361,24,126,11,876,194,4,1.0,5,1
1844,2369,27,125,0,1150,188,2,4.0,5,1
1845,2371,28,158,11,1256,176,2,1.0,2,1
1846,2372,33,181,0,1187,175,2,1.0,5,1
1847,2376,54,211,0,7925,198,2,1.0,2,1
1848,2377,31,145,17,900,183,2,3.0,2,1
1849,2379,38,130,0,1200,177,2,1.0,5,1
1850,2386,30,179,23,2250,208,2,1.0,2,1
1851,2388,52,134,0,1302,192,4,1.0,5,1
1852,2390,32,116,0,1176,175,2,1.0,5,1
1853,2393,37,150,39,3500,218,2,1.0,2,1
1854,2396,34,182,27,4000,199,2,3.0,5,1
1855,2397,22,111,0,1166,175,2,2.0,5,1
1856,2398,37,132,0,770,173,2,1.0,2,1
1857,2399,21,120,6,654,175,4,1.0,5,1
1858,2400,49,122,0,1512,182,2,2.0,5,1
1859,2403,23,134,0,1469,158,2,1.0,5,1
1860,2406,39,134,0,2200,194,4,3.0,5,1
1861,2407,38,154,0,2450,197,2,5.0,2,1
1862,2414,23,132,6,919,164,2,1.0,4,1
1863,2417,33,117,0,3000,211,2,3.0,5,1
1864,2419,36,179,11,1300,196,4,3.0,5,1
1865,2423,30,134,12,1411,194,2,1.0,5,1
1866,2425,29,151,25,3500,218,2,1.0,5,1
1867,2426,25,130,0,732,169,2,1.0,5,1
1868,2427,37,161,43,7000,202,2,1.0,2,1
1869,2429,21,121,12,1100,175,2,3.0,5,1
1870,2430,22,147,18,750,178,2,1.0,2,1
1871,2431,36,256,93,3900,164,1,1.0,2,1
1872,2433,27,122,0,1000,169,2,3.0,5,1
1873,2435,40,230,0,1483,197,2,1.0,5,1
1874,2442,23,126,0,946,156,2,1.0,5,1
1875,2443,30,217,49,8979,183,2,1.0,1,1
1876,2450,33,147,0,1079,194,2,1.0,5,1
1877,2452,28,158,18,2158,219,2,3.0,2,1
1878,2453,32,170,18,1800,208,2,3.0,2,1
1879,2456,27,121,0,1200,162,2,1.0,5,1
1880,2457,35,138,0,2350,206,4,4.0,5,1
1881,2458,22,145,8,1733,161,2,4.0,5,1
1882,2460,27,179,18,1800,167,2,3.0,5,1
1883,2461,36,121,8,1000,177,2,1.0,5,1
1884,2465,28,123,0,1036,175,2,1.0,5,1
1885,2469,50,145,0,1600,204,2,3.0,5,1
1886,2471,27,139,8,1500,174,2,1.0,2,1
1887,2474,23,129,7,2000,181,2,1.0,2,1
1888,2475,51,197,0,1800,178,2,3.0,5,1
1889,2477,23,125,0,1134,168,4,1.0,5,1
1890,2478,36,178,53,5000,195,2,1.0,2,1
1891,2479,44,193,0,1500,206,4,1.0,5,1
1892,2481,27,145,0,771,189,4,4.0,2,1
1893,2484,33,150,0,1750,200,4,4.0,2,1
1894,2485,23,119,0,1045,156,2,3.0,5,1
1895,2490,39,149,93,12000,182,1,1.0,2,1
1896,2491,37,118,0,808,177,2,1.0,5,1
1897,2494,22,132,0,896,157,2,1.0,2,1
1898,2497,29,220,17,5500,173,2,1.0,2,1
1899,2500,29,162,18,1700,215,2,1.0,2,1
1900,2502,27,145,0,1600,181,2,5.0,2,1
1901,2503,53,168,6,5000,197,2,1.0,2,1
1902,2504,34,122,0,700,189,2,1.0,5,1
1903,2506,25,166,25,3067,197,2,1.0,2,1
1904,2510,38,129,0,897,196,4,1.0,1,1
1905,2511,35,112,0,1200,170,2,1.0,5,1
1906,2513,32,108,24,8300,219,4,3.0,2,1
1907,2516,46,147,14,2177,216,4,5.0,5,1
1908,2517,54,146,11,2700,198,2,3.0,2,1
1909,2520,26,139,0,2000,162,2,1.0,2,1
1910,2522,45,126,0,1121,180,2,2.0,5,1
1911,2527,29,123,14,1931,180,2,1.0,5,1
1912,2528,25,133,0,1076,169,2,1.0,5,1
1913,2532,22,136,0,1022,156,2,1.0,5,1
1914,2541,42,128,100,2500,230,2,1.0,5,1
1915,2542,32,136,0,1016,175,2,3.0,5,1
1916,2544,79,194,0,30000,247,4,1.0,1,1
1917,2548,48,147,14,3270,197,2,3.0,5,1
1918,2552,43,207,0,2110,200,2,1.0,2,1
1919,2553,31,118,15,3518,192,2,3.0,2,1
1920,2554,24,132,0,657,169,2,1.0,5,1
1921,2561,49,314,0,2552,229,4,1.0,2,1
1922,2562,32,179,5,3800,214,2,1.0,2,1
1923,2563,35,271,0,670,177,2,3.0,5,1
1924,2564,49,178,28,2893,146,2,1.0,5,1
1925,2565,29,127,34,3342,192,2,1.0,5,1
1926,2569,25,143,0,1882,172,2,3.0,5,1
1927,2570,29,270,0,768,175,2,1.0,5,1
1928,2573,28,142,30,800,175,2,1.0,5,1
1929,2574,32,127,7,4228,194,2,1.0,4,1
1930,2575,40,118,1,2679,205,2,4.0,2,1
1931,2576,21,130,0,683,156,2,2.0,5,1
1932,2577,34,181,10,700,170,2,1.0,5,1
1933,2579,25,148,0,624,200,4,1.0,5,1
1934,2580,27,151,71,4847,213,2,3.0,2,1
1935,2582,28,114,0,2825,211,2,1.0,5,1
1936,2586,34,144,0,1224,201,4,3.0,5,1
1937,2588,36,153,0,6500,221,4,3.0,2,1
1938,2594,59,301,0,8000,196,2,1.0,1,1
1939,2595,35,220,41,9794,201,4,1.0,2,1
1940,2597,23,125,0,1394,161,2,3.0,5,1
1941,2600,37,257,0,750,176,2,3.0,5,1
1942,2601,34,184,14,1500,177,2,1.0,5,1
1943,2603,39,162,0,1400,191,4,1.0,5,1
1944,2605,40,129,0,920,161,3,1.0,5,1
1945,2607,23,132,0,1031,156,2,1.0,5,1
1946,2608,42,144,37,4866,205,2,1.0,2,1
1947,2610,27,196,0,6657,186,2,1.0,5,1
1948,2611,24,112,0,1044,156,2,1.0,5,1
1949,2614,25,136,0,2405,205,4,5.0,5,1
1950,2618,34,189,7,1500,179,2,1.0,5,1
1951,2620,43,161,0,1800,204,4,4.0,5,1
1952,2622,29,140,0,2900,173,2,1.0,2,1
1953,2623,34,189,0,2500,211,2,1.0,2,1
1954,2624,41,247,0,7239,197,2,1.0,5,1
1955,2625,23,145,0,901,156,2,1.0,5,1
1956,2626,32,126,0,1186,211,4,1.0,1,1
1957,2627,49,150,12,2500,192,2,3.0,2,1
1958,2630,36,171,13,2883,202,2,1.0,2,1
1959,2631,29,116,0,1003,175,2,3.0,5,1
1960,2632,22,111,1,1166,194,4,2.0,5,1
1961,2633,50,210,57,691,180,2,1.0,5,1
1962,2636,35,139,0,4100,194,2,3.0,5,1
1963,2639,46,139,99,4000,185,2,1.0,2,1
1964,2641,26,146,30,2100,199,2,1.0,2,1
1965,2642,37,164,0,689,196,4,1.0,5,1
1966,2647,34,177,19,2310,184,2,4.0,2,1
1967,2648,45,175,0,2720,198,2,1.0,2,1
1968,2649,29,117,0,1051,175,2,1.0,5,1
1969,2650,32,216,0,2000,220,2,1.0,5,1
1970,2651,37,172,51,1100,199,2,1.0,2,1
1971,2652,21,142,0,881,156,2,1.0,5,1
1972,2653,37,142,11,1027,170,2,4.0,5,1
1973,2655,28,151,0,2100,231,4,4.0,2,1
1974,2657,25,169,63,1400,190,4,1.0,5,1
1975,2659,32,173,0,1300,182,2,1.0,2,1
1976,2661,23,146,0,4500,181,2,5.0,2,1
1977,2665,31,192,21,1800,207,2,1.0,2,1
1978,2667,42,160,9,12000,198,2,1.0,2,1
1979,2670,50,163,30,5311,223,4,1.0,2,1
1980,2671,31,160,11,2400,192,2,5.0,5,1
1981,2674,43,156,0,15000,177,2,1.0,5,1
1982,2677,30,148,0,1000,173,2,3.0,1,1
1983,2680,40,126,0,2744,214,2,1.0,1,1
1984,2681,47,128,0,4000,191,2,1.0,2,1
1985,2684,45,160,11,6500,200,2,3.0,2,1
1986,2685,23,143,0,1695,161,2,3.0,5,1
1987,2686,38,212,71,2262,213,2,1.0,5,1
1988,2690,40,217,64,2900,177,4,1.0,5,1
1989,2693,28,140,0,2000,196,2,1.0,2,1
1990,2695,29,225,0,5250,219,4,1.0,2,1
1991,2696,27,172,13,1500,152,2,1.0,2,1
1992,2698,25,169,0,1400,188,4,1.0,1,1
1993,2701,32,194,11,1607,218,4,1.0,5,1
1994,2702,47,145,0,1600,202,4,1.0,5,1
1995,2704,48,142,0,2777,195,2,1.0,5,1
1996,2706,31,126,8,900,195,2,3.0,2,1
1997,2708,52,198,0,860,202,4,1.0,2,1
1998,2709,37,134,0,1148,196,2,1.0,5,1
1999,2715,42,131,0,7189,224,4,4.0,2,1
2000,2718,36,249,0,2083,194,2,1.0,5,1
2001,2723,44,375,63,2500,182,2,1.0,5,1
2002,2726,42,122,11,1200,199,2,1.0,5,1
2003,2729,22,122,17,2100,187,2,1.0,5,1
2004,2730,37,166,0,1200,188,2,1.0,2,1
2005,2731,31,135,0,1144,168,2,1.0,1,1
2006,2733,22,132,0,1404,158,2,1.0,5,1
2007,2734,36,166,36,2000,190,2,1.0,2,1
2008,2737,28,125,13,1145,194,4,<function moda at 0x7faace8a1050>,5,1
2009,2740,42,169,0,1013,178,2,1.0,1,1
2010,2741,29,142,24,2753,188,2,1.0,2,1
2011,2742,25,209,35,9200,194,2,1.0,2,1
2012,2743,41,210,26,1133,161,2,4.0,2,1
2013,2748,25,201,12,2200,205,4,1.0,5,1
2014,2751,30,167,0,2800,209,2,1.0,5,1
2015,2752,32,208,90,8000,180,2,3.0,2,1
2016,2753,41,184,15,9400,191,2,1.0,2,1
2017,2754,42,207,10,7575,214,2,1.0,2,1
2018,2755,28,140,0,2619,219,4,1.0,2,1
2019,2756,29,201,0,1200,175,2,1.0,5,1
2020,2760,34,354,0,2000,192,4,1.0,5,1
2021,2762,22,120,0,1720,156,2,1.0,5,1
2022,2768,34,145,33,1273,179,2,1.0,5,1
2023,2772,38,126,0,982,208,4,1.0,5,1
2024,2773,29,154,14,2300,200,2,1.0,2,1
2025,2774,26,118,0,938,188,4,1.0,5,1
2026,2775,24,120,5,5500,181,2,1.0,2,1
2027,2776,37,111,12,2840,213,4,1.0,5,1
2028,2777,31,210,0,13500,212,2,1.0,2,1
2029,2779,37,124,0,806,170,2,1.0,5,1
2030,2780,30,134,7,2900,219,2,1.0,2,1
2031,2781,30,134,7,2900,219,2,1.0,2,1
2032,2783,30,172,0,3100,180,2,1.0,2,1
2033,2785,21,137,20,2722,181,2,1.0,2,1
2034,2786,28,137,0,1250,175,2,1.0,5,1
2035,2787,38,185,81,16200,215,2,1.0,2,1
2036,2790,24,141,12,2900,167,2,1.0,2,1
2037,2793,32,124,0,2100,192,2,1.0,5,1
2038,2794,29,142,10,1200,194,4,1.0,5,1
2039,2795,27,185,10,902,188,4,1.0,5,1
2040,2796,29,140,9,1229,194,4,1.0,5,1
2041,2797,30,175,46,5000,193,2,1.0,2,1
2042,2798,39,155,0,2800,213,4,3.0,5,1
2043,2803,22,136,0,858,156,2,1.0,5,1
2044,2805,34,141,14,645,189,2,1.0,5,1
2045,2806,33,177,46,8000,175,2,1.0,2,1
2046,2807,46,132,6,10148,192,1,3.0,2,1
2047,2808,25,144,29,4000,220,2,3.0,2,1
2048,2810,55,148,0,725,202,2,1.0,2,1
2049,2812,29,120,0,2400,192,2,5.0,5,1
2050,2818,49,116,0,2030,216,4,1.0,5,1
2051,2821,42,158,12,3500,193,2,4.0,2,1
2052,2824,26,121,0,1175,170,3,2.0,5,1
2053,2826,29,127,0,1630,175,2,2.0,5,1
2054,2828,21,120,0,913,166,2,3.0,5,1
2055,2829,28,134,10,2000,188,2,1.0,2,1
2056,2830,23,133,0,700,156,2,1.0,5,1
2057,2832,32,162,19,3135,222,2,1.0,5,1
2058,2837,44,172,0,1002,199,4,1.0,5,1
2059,2840,32,135,15,5960,186,2,1.0,2,1
2060,2841,29,113,0,968,175,2,1.0,5,1
2061,2844,28,134,12,2200,193,2,3.0,2,1
2062,2849,48,192,0,1600,207,4,3.0,5,1
2063,2850,33,123,0,697,175,2,1.0,5,1
2064,2851,27,114,0,1800,195,2,1.0,3,1
2065,2852,23,145,27,3500,185,2,1.0,2,1
2066,2855,28,156,17,2500,192,2,<function moda at 0x7faace8a1050>,2,1
2067,2863,35,177,0,5000,218,4,3.0,1,1
2068,2864,43,157,6,2000,186,2,5.0,2,1
2069,2867,36,139,36,10000,216,4,3.0,2,1
2070,2868,35,182,21,2434,206,4,4.0,5,1
2071,2870,39,174,0,916,191,2,3.0,1,1
2072,2871,37,150,0,1700,182,2,3.0,5,1
2073,2877,31,170,17,4720,180,2,3.0,2,1
2074,2878,27,155,39,2100,194,2,5.0,2,1
2075,2879,26,139,0,1285,190,4,1.0,5,1
2076,2880,30,167,0,1420,194,4,2.0,5,1
2077,2881,31,127,0,1587,177,2,1.0,5,1
2078,2883,47,186,8,814,178,2,1.0,5,1
2079,2884,28,134,16,1400,185,2,3.0,2,1
2080,2885,55,124,0,1509,180,2,1.0,5,1
2081,2888,28,150,0,1200,213,4,5.0,5,1
2082,2889,45,187,12,4998,176,4,1.0,5,1
2083,2891,25,143,0,5130,198,2,1.0,5,1
2084,2892,25,143,0,5130,198,2,1.0,5,1
2085,2893,34,150,7,2400,202,2,1.0,2,1
2086,2895,30,138,30,8450,233,4,3.0,2,1
2087,2896,29,138,0,1100,187,4,4.0,5,1
2088,2897,22,129,0,1000,158,2,3.0,2,1
2089,2898,31,162,42,733,213,4,4.0,5,1
2090,2901,21,132,0,906,178,2,3.0,2,1
2091,2903,27,116,8,616,183,2,1.0,2,1
2092,2904,48,348,0,14000,183,4,5.0,1,1
2093,2905,31,164,49,1600,181,2,1.0,4,1
2094,2906,32,184,63,2400,200,2,1.0,2,1
2095,2910,36,144,0,2100,194,2,1.0,5,1
2096,2911,55,120,13,1441,215,4,1.0,5,1
2097,2914,22,128,0,1100,156,2,2.0,5,1
2098,2915,36,177,18,1061,196,2,1.0,5,1
2099,2916,26,192,21,1773,174,2,1.0,5,1
2100,2917,29,198,0,1937,180,2,1.0,5,1
2101,2918,27,128,0,821,188,4,4.0,5,1
2102,2922,28,133,10,2150,200,2,3.0,2,1
2103,2925,32,153,13,3025,195,2,1.0,2,1
2104,2928,30,147,3,4766,180,2,1.0,2,1
2105,2929,41,213,18,3089,212,2,1.0,5,1
2106,2930,25,155,0,924,188,4,2.0,5,1
2107,2935,25,116,0,1570,164,2,1.0,5,1
2108,2938,29,194,19,457,175,2,3.0,5,1
2109,2939,31,200,69,3517,212,2,1.0,2,1
2110,2940,47,147,0,897,199,4,1.0,5,1
2111,2941,35,117,0,1200,177,2,1.0,5,1
